Period,Ratio,Group,Keyword,Gender
2021-08-01,3.87321,10,유산균,Male
2021-08-01,34.00038,20,유산균,Male
2021-08-01,69.89865,30,유산균,Male
2021-08-01,60.76431,40,유산균,Male
2021-08-01,24.91123,50,유산균,Male
2021-08-01,11.07094,60,유산균,Male
2021-09-01,2.39493,10,유산균,Male
2021-09-01,31.70873,20,유산균,Male
2021-09-01,65.71557,30,유산균,Male
2021-09-01,58.47266,40,유산균,Male
2021-09-01,26.27977,50,유산균,Male
2021-09-01,13.12374,60,유산균,Male
2021-10-01,1.18778,10,유산균,Male
2021-10-01,39.03556,20,유산균,Male
2021-10-01,56.58769,30,유산균,Male
2021-10-01,50.4551,40,유산균,Male
2021-10-01,21.78684,50,유산균,Male
2021-10-01,10.47705,60,유산균,Male
2021-11-01,1.05867,10,유산균,Male
2021-11-01,22.73578,20,유산균,Male
2021-11-01,48.35065,30,유산균,Male
2021-11-01,41.64353,40,유산균,Male
2021-11-01,18.0621,50,유산균,Male
2021-11-01,8.7341,60,유산균,Male
2021-12-01,0.94248,10,유산균,Male
2021-12-01,20.61196,20,유산균,Male
2021-12-01,46.76909,30,유산균,Male
2021-12-01,37.70576,40,유산균,Male
2021-12-01,15.906,50,유산균,Male
2021-12-01,7.90136,60,유산균,Male
2022-01-01,0.87147,10,유산균,Male
2022-01-01,23.04563,20,유산균,Male
2022-01-01,54.52843,30,유산균,Male
2022-01-01,47.20805,40,유산균,Male
2022-01-01,18.32031,50,유산균,Male
2022-01-01,8.8503,60,유산균,Male
2022-02-01,0.92311,10,유산균,Male
2022-02-01,18.41069,20,유산균,Male
2022-02-01,50.01613,30,유산균,Male
2022-02-01,49.46097,40,유산균,Male
2022-02-01,19.6953,50,유산균,Male
2022-02-01,9.78632,60,유산균,Male
2022-03-01,0.8521,10,유산균,Male
2022-03-01,26.81557,20,유산균,Male
2022-03-01,54.14111,30,유산균,Male
2022-03-01,49.94512,40,유산균,Male
2022-03-01,19.12723,50,유산균,Male
2022-03-01,9.30863,60,유산균,Male
2022-04-01,0.94248,10,유산균,Male
2022-04-01,20.32147,20,유산균,Male
2022-04-01,46.80136,30,유산균,Male
2022-04-01,43.54786,40,유산균,Male
2022-04-01,17.32618,50,유산균,Male
2022-04-01,8.41779,60,유산균,Male
2022-05-01,0.97475,10,유산균,Male
2022-05-01,21.83203,20,유산균,Male
2022-05-01,51.94629,30,유산균,Male
2022-05-01,46.6658,40,유산균,Male
2022-05-01,20.22464,50,유산균,Male
2022-05-01,10.2963,60,유산균,Male
2022-06-01,0.69717,10,유산균,Male
2022-06-01,23.85901,20,유산균,Male
2022-06-01,53.4052,30,유산균,Male
2022-06-01,47.93751,40,유산균,Male
2022-06-01,19.85023,50,유산균,Male
2022-06-01,10.12846,60,유산균,Male
2022-07-01,0.98767,10,유산균,Male
2022-07-01,25.56323,20,유산균,Male
2022-07-01,64.43095,30,유산균,Male
2022-07-01,56.72325,40,유산균,Male
2022-07-01,23.42005,50,유산균,Male
2022-07-01,10.77399,60,유산균,Male
2022-08-01,1.07804,10,유산균,Male
2022-08-01,25.64714,20,유산균,Male
2022-08-01,66.6516,30,유산균,Male
2022-08-01,61.01607,40,유산균,Male
2022-08-01,25.20173,50,유산균,Male
2022-08-01,12.65896,60,유산균,Male
2022-09-01,0.9683,10,유산균,Male
2022-09-01,25.46639,20,유산균,Male
2022-09-01,60.87405,30,유산균,Male
2022-09-01,55.80014,40,유산균,Male
2022-09-01,25.39539,50,유산균,Male
2022-09-01,11.70356,60,유산균,Male
2022-10-01,1.14905,10,유산균,Male
2022-10-01,30.57259,20,유산균,Male
2022-10-01,65.18623,30,유산균,Male
2022-10-01,61.4163,40,유산균,Male
2022-10-01,27.05441,50,유산균,Male
2022-10-01,13.87902,60,유산균,Male
2022-11-01,0.94248,10,유산균,Male
2022-11-01,37.8155,20,유산균,Male
2022-11-01,68.67213,30,유산균,Male
2022-11-01,66.78716,40,유산균,Male
2022-11-01,26.35723,50,유산균,Male
2022-11-01,13.60144,60,유산균,Male
2022-12-01,0.92311,10,유산균,Male
2022-12-01,29.16532,20,유산균,Male
2022-12-01,72.7971,30,유산균,Male
2022-12-01,68.89806,40,유산균,Male
2022-12-01,28.45523,50,유산균,Male
2022-12-01,16.07384,60,유산균,Male
2023-01-01,0.60034,10,유산균,Male
2023-01-01,24.82731,20,유산균,Male
2023-01-01,71.87399,30,유산균,Male
2023-01-01,74.21728,40,유산균,Male
2023-01-01,34.18113,50,유산균,Male
2023-01-01,18.10083,60,유산균,Male
2023-02-01,0.73591,10,유산균,Male
2023-02-01,23.80737,20,유산균,Male
2023-02-01,66.68388,30,유산균,Male
2023-02-01,72.5518,40,유산균,Male
2023-02-01,34.80085,50,유산균,Male
2023-02-01,17.24872,60,유산균,Male
2023-03-01,0.86501,10,유산균,Male
2023-03-01,50.83596,20,유산균,Male
2023-03-01,88.40617,30,유산균,Male
2023-03-01,100.0,40,유산균,Male
2023-03-01,43.67051,50,유산균,Male
2023-03-01,17.57794,60,유산균,Male
2023-04-01,0.89083,10,유산균,Male
2023-04-01,25.02743,20,유산균,Male
2023-04-01,71.09934,30,유산균,Male
2023-04-01,77.40623,40,유산균,Male
2023-04-01,39.80375,50,유산균,Male
2023-04-01,19.45,60,유산균,Male
2023-05-01,0.60034,10,유산균,Male
2023-05-01,27.20289,20,유산균,Male
2023-05-01,68.34936,30,유산균,Male
2023-05-01,78.72312,40,유산균,Male
2023-05-01,38.37712,50,유산균,Male
2023-05-01,18.75927,60,유산균,Male
2023-06-01,1.2136,10,유산균,Male
2023-06-01,26.4928,20,유산균,Male
2023-06-01,74.44968,30,유산균,Male
2023-06-01,77.77419,40,유산균,Male
2023-06-01,38.91937,50,유산균,Male
2023-06-01,20.8379,60,유산균,Male
2023-07-01,0.92957,10,유산균,Male
2023-07-01,30.17881,20,유산균,Male
2023-07-01,67.88457,30,유산균,Male
2023-07-01,69.01426,40,유산균,Male
2023-07-01,41.29494,50,유산균,Male
2023-07-01,18.68181,60,유산균,Male
2018-01-01,0.27431,10,오메가3,Female
2018-01-01,9.68153,20,오메가3,Female
2018-01-01,19.07141,30,오메가3,Female
2018-01-01,11.90603,40,오메가3,Female
2018-01-01,3.79315,50,오메가3,Female
2018-01-01,0.63061,60,오메가3,Female
2018-02-01,0.24121,10,오메가3,Female
2018-02-01,7.91108,20,오메가3,Female
2018-02-01,15.376,30,오메가3,Female
2018-02-01,9.15024,40,오메가3,Female
2018-02-01,3.07583,50,오메가3,Female
2018-02-01,0.53287,60,오메가3,Female
2018-03-01,0.19864,10,오메가3,Female
2018-03-01,7.72978,20,오메가3,Female
2018-03-01,14.77849,30,오메가3,Female
2018-03-01,9.79189,40,오메가3,Female
2018-03-01,3.38798,50,오메가3,Female
2018-03-01,0.6448,60,오메가3,Female
2018-04-01,0.1545,10,오메가3,Female
2018-04-01,7.48068,20,오메가3,Female
2018-04-01,15.87419,30,오메가3,Female
2018-04-01,10.30269,40,오메가3,Female
2018-04-01,3.68437,50,오메가3,Female
2018-04-01,0.78827,60,오메가3,Female
2018-05-01,0.23332,10,오메가3,Female
2018-05-01,6.23994,20,오메가3,Female
2018-05-01,13.72694,30,오메가3,Female
2018-05-01,10.05044,40,오메가3,Female
2018-05-01,3.83887,50,오메가3,Female
2018-05-01,0.96484,60,오메가3,Female
2018-06-01,0.18918,10,오메가3,Female
2018-06-01,6.05391,20,오메가3,Female
2018-06-01,12.1504,30,오메가3,Female
2018-06-01,8.99259,40,오메가3,Female
2018-06-01,3.78685,50,오메가3,Female
2018-06-01,0.90493,60,오메가3,Female
2018-07-01,0.28535,10,오메가3,Female
2018-07-01,6.85322,20,오메가3,Female
2018-07-01,12.90241,30,오메가3,Female
2018-07-01,9.84549,40,오메가3,Female
2018-07-01,3.74743,50,오메가3,Female
2018-07-01,0.70944,60,오메가3,Female
2018-08-01,0.30427,10,오메가3,Female
2018-08-01,6.52215,20,오메가3,Female
2018-08-01,12.57922,30,오메가3,Female
2018-08-01,9.9322,40,오메가3,Female
2018-08-01,3.6418,50,오메가3,Female
2018-08-01,0.67475,60,오메가3,Female
2018-09-01,0.31846,10,오메가3,Female
2018-09-01,5.88049,20,오메가3,Female
2018-09-01,12.11414,30,오메가3,Female
2018-09-01,8.87277,40,오메가3,Female
2018-09-01,3.60554,50,오메가3,Female
2018-09-01,0.64165,60,오메가3,Female
2018-10-01,0.21913,10,오메가3,Female
2018-10-01,7.31357,20,오메가3,Female
2018-10-01,13.07267,30,오메가3,Female
2018-10-01,10.57701,40,오메가3,Female
2018-10-01,3.85779,50,오메가3,Female
2018-10-01,0.76462,60,오메가3,Female
2018-11-01,0.20495,10,오메가3,Female
2018-11-01,7.02349,20,오메가3,Female
2018-11-01,12.88191,30,오메가3,Female
2018-11-01,8.45341,40,오메가3,Female
2018-11-01,3.27447,50,오메가3,Female
2018-11-01,0.75516,60,오메가3,Female
2018-12-01,0.13715,10,오메가3,Female
2018-12-01,7.12281,20,오메가3,Female
2018-12-01,12.29386,30,오메가3,Female
2018-12-01,9.52546,40,오메가3,Female
2018-12-01,3.61973,50,오메가3,Female
2018-12-01,0.70156,60,오메가3,Female
2019-01-01,0.12139,10,오메가3,Female
2019-01-01,7.42235,20,오메가3,Female
2019-01-01,16.11224,30,오메가3,Female
2019-01-01,12.37584,40,오메가3,Female
2019-01-01,5.37127,50,오메가3,Female
2019-01-01,1.35267,60,오메가3,Female
2019-02-01,0.06621,10,오메가3,Female
2019-02-01,5.42803,20,오메가3,Female
2019-02-01,12.32224,30,오메가3,Female
2019-02-01,9.71937,40,오메가3,Female
2019-02-01,4.8179,50,오메가3,Female
2019-02-01,1.01371,60,오메가3,Female
2019-03-01,0.07882,10,오메가3,Female
2019-03-01,5.9404,20,오메가3,Female
2019-03-01,13.16569,30,오메가3,Female
2019-03-01,39.25114,40,오메가3,Female
2019-03-01,5.56991,50,오메가3,Female
2019-03-01,1.24073,60,오메가3,Female
2019-04-01,0.09932,10,오메가3,Female
2019-04-01,6.3976,20,오메가3,Female
2019-04-01,13.22402,30,오메가3,Female
2019-04-01,40.78669,40,오메가3,Female
2019-04-01,5.14898,50,오메가3,Female
2019-04-01,1.14141,60,오메가3,Female
2019-05-01,0.06463,10,오메가3,Female
2019-05-01,4.60665,20,오메가3,Female
2019-05-01,10.37836,30,오메가3,Female
2019-05-01,100.0,40,오메가3,Female
2019-05-01,3.50622,50,오메가3,Female
2019-05-01,0.92858,60,오메가3,Female
2019-06-01,0.07094,10,오메가3,Female
2019-06-01,4.01229,20,오메가3,Female
2019-06-01,10.34841,30,오메가3,Female
2019-06-01,33.07583,40,오메가3,Female
2019-06-01,4.02648,50,오메가3,Female
2019-06-01,1.19974,60,오메가3,Female
2019-07-01,0.05675,10,오메가3,Female
2019-07-01,4.6303,20,오메가3,Female
2019-07-01,10.60696,30,오메가3,Female
2019-07-01,7.80072,40,오메가3,Female
2019-07-01,3.99022,50,오메가3,Female
2019-07-01,1.2029,60,오메가3,Female
2019-08-01,0.1072,10,오메가3,Female
2019-08-01,5.23253,20,오메가3,Female
2019-08-01,10.74728,30,오메가3,Female
2019-08-01,8.60476,40,오메가3,Female
2019-08-01,4.02175,50,오메가3,Female
2019-08-01,0.95223,60,오메가3,Female
2019-09-01,0.11666,10,오메가3,Female
2019-09-01,6.61674,20,오메가3,Female
2019-09-01,12.06999,30,오메가3,Female
2019-09-01,9.62005,40,오메가3,Female
2019-09-01,4.77849,50,오메가3,Female
2019-09-01,1.08466,60,오메가3,Female
2019-10-01,0.14346,10,오메가3,Female
2019-10-01,6.11855,20,오메가3,Female
2019-10-01,12.38688,30,오메가3,Female
2019-10-01,10.27904,40,오메가3,Female
2019-10-01,4.56881,50,오메가3,Female
2019-10-01,1.00425,60,오메가3,Female
2019-11-01,0.10405,10,오메가3,Female
2019-11-01,6.24467,20,오메가3,Female
2019-11-01,12.07157,30,오메가3,Female
2019-11-01,8.99731,40,오메가3,Female
2019-11-01,4.26139,50,오메가3,Female
2019-11-01,1.03578,60,오메가3,Female
2019-12-01,0.21913,10,오메가3,Female
2019-12-01,5.88838,20,오메가3,Female
2019-12-01,13.67807,30,오메가3,Female
2019-12-01,11.04839,40,오메가3,Female
2019-12-01,4.82421,50,오메가3,Female
2019-12-01,1.04997,60,오메가3,Female
2020-01-01,0.09616,10,오메가3,Female
2020-01-01,6.09806,20,오메가3,Female
2020-01-01,15.33816,30,오메가3,Female
2020-01-01,12.88822,40,오메가3,Female
2020-01-01,6.45435,50,오메가3,Female
2020-01-01,1.45672,60,오메가3,Female
2020-02-01,0.18287,10,오메가3,Female
2020-02-01,7.05186,20,오메가3,Female
2020-02-01,17.91265,30,오메가3,Female
2020-02-01,15.50055,40,오메가3,Female
2020-02-01,7.40501,50,오메가3,Female
2020-02-01,1.98801,60,오메가3,Female
2020-03-01,0.17026,10,오메가3,Female
2020-03-01,8.29418,20,오메가3,Female
2020-03-01,21.0752,30,오메가3,Female
2020-03-01,18.45026,40,오메가3,Female
2020-03-01,9.83131,50,오메가3,Female
2020-03-01,2.28283,60,오메가3,Female
2020-04-01,0.18603,10,오메가3,Female
2020-04-01,9.15339,20,오메가3,Female
2020-04-01,21.77676,30,오메가3,Female
2020-04-01,19.73198,40,오메가3,Female
2020-04-01,10.19706,50,오메가3,Female
2020-04-01,2.59183,60,오메가3,Female
2020-05-01,0.25382,10,오메가3,Female
2020-05-01,11.14772,20,오메가3,Female
2020-05-01,22.84092,30,오메가3,Female
2020-05-01,20.93488,40,오메가3,Female
2020-05-01,10.82453,50,오메가3,Female
2020-05-01,2.62967,60,오메가3,Female
2020-06-01,0.134,10,오메가3,Female
2020-06-01,12.1504,20,오메가3,Female
2020-06-01,25.03231,30,오메가3,Female
2020-06-01,20.49976,40,오메가3,Female
2020-06-01,11.26438,50,오메가3,Female
2020-06-01,2.93709,60,오메가3,Female
2020-07-01,0.12297,10,오메가3,Female
2020-07-01,11.44253,20,오메가3,Female
2020-07-01,24.42377,30,오메가3,Female
2020-07-01,21.52924,40,오메가3,Female
2020-07-01,11.18082,50,오메가3,Female
2020-07-01,2.78574,60,오메가3,Female
2020-08-01,0.28062,10,오메가3,Female
2020-08-01,14.42692,20,오메가3,Female
2020-08-01,30.16868,30,오메가3,Female
2020-08-01,24.76903,40,오메가3,Female
2020-08-01,14.04855,50,오메가3,Female
2020-08-01,3.91928,60,오메가3,Female
2020-09-01,0.20967,10,오메가3,Female
2020-09-01,13.34384,20,오메가3,Female
2020-09-01,30.10247,30,오메가3,Female
2020-09-01,25.37127,40,오메가3,Female
2020-09-01,15.04335,50,오메가3,Female
2020-09-01,3.3533,60,오메가3,Female
2020-10-01,0.25067,10,오메가3,Female
2020-10-01,12.92448,20,오메가3,Female
2020-10-01,30.14346,30,오메가3,Female
2020-10-01,26.26675,40,오메가3,Female
2020-10-01,14.14314,50,오메가3,Female
2020-10-01,3.51726,60,오메가3,Female
2020-11-01,0.26643,10,오메가3,Female
2020-11-01,15.03547,20,오메가3,Female
2020-11-01,34.59246,30,오메가3,Female
2020-11-01,28.84281,40,오메가3,Female
2020-11-01,15.28141,50,오메가3,Female
2020-11-01,3.76005,60,오메가3,Female
2020-12-01,0.31846,10,오메가3,Female
2020-12-01,16.66719,20,오메가3,Female
2020-12-01,39.32681,30,오메가3,Female
2020-12-01,30.96169,40,오메가3,Female
2020-12-01,15.32555,50,오메가3,Female
2020-12-01,4.10846,60,오메가3,Female
2021-01-01,0.42724,10,오메가3,Female
2021-01-01,16.75863,20,오메가3,Female
2021-01-01,52.70376,30,오메가3,Female
2021-01-01,34.33548,40,오메가3,Female
2021-01-01,18.31625,50,오메가3,Female
2021-01-01,4.98502,60,오메가3,Female
2021-02-01,0.32476,10,오메가3,Female
2021-02-01,10.62746,20,오메가3,Female
2021-02-01,48.58741,30,오메가3,Female
2021-02-01,24.46791,40,오메가3,Female
2021-02-01,14.11477,50,오메가3,Female
2021-02-01,3.92874,60,오메가3,Female
2021-03-01,0.24278,10,오메가3,Female
2021-03-01,12.76367,20,오메가3,Female
2021-03-01,53.64496,30,오메가3,Female
2021-03-01,27.74239,40,오메가3,Female
2021-03-01,16.05549,50,오메가3,Female
2021-03-01,4.1999,60,오메가3,Female
2021-04-01,0.25382,10,오메가3,Female
2021-04-01,14.08797,20,오메가3,Female
2021-04-01,28.34778,30,오메가3,Female
2021-04-01,26.97304,40,오메가3,Female
2021-04-01,14.90461,50,오메가3,Female
2021-04-01,3.92085,60,오메가3,Female
2021-05-01,0.35156,10,오메가3,Female
2021-05-01,13.86883,20,오메가3,Female
2021-05-01,29.71149,30,오메가3,Female
2021-05-01,27.28361,40,오메가3,Female
2021-05-01,14.73435,50,오메가3,Female
2021-05-01,3.7632,60,오메가3,Female
2021-06-01,0.27431,10,오메가3,Female
2021-06-01,12.91502,20,오메가3,Female
2021-06-01,27.6809,30,오메가3,Female
2021-06-01,25.77959,40,오메가3,Female
2021-06-01,12.83146,50,오메가3,Female
2021-06-01,3.7695,60,오메가3,Female
2021-07-01,0.32319,10,오메가3,Female
2021-07-01,13.99022,20,오메가3,Female
2021-07-01,30.21756,30,오메가3,Female
2021-07-01,25.44064,40,오메가3,Female
2021-07-01,13.53775,50,오메가3,Female
2021-07-01,3.62446,60,오메가3,Female
2021-08-01,0.40044,10,오메가3,Female
2021-08-01,15.9609,20,오메가3,Female
2021-08-01,32.83146,30,오메가3,Female
2021-08-01,28.97682,40,오메가3,Female
2021-08-01,14.22355,50,오메가3,Female
2021-08-01,4.18098,60,오메가3,Female
2021-09-01,0.25697,10,오메가3,Female
2021-09-01,13.34226,20,오메가3,Female
2021-09-01,28.67412,30,오메가3,Female
2021-09-01,24.12738,40,오메가3,Female
2021-09-01,12.33643,50,오메가3,Female
2021-09-01,3.15781,60,오메가3,Female
2021-10-01,0.31057,10,오메가3,Female
2021-10-01,12.25918,20,오메가3,Female
2021-10-01,26.42282,30,오메가3,Female
2021-10-01,21.11776,40,오메가3,Female
2021-10-01,11.22024,50,오메가3,Female
2021-10-01,3.26974,60,오메가3,Female
2021-11-01,0.27116,10,오메가3,Female
2021-11-01,9.62951,20,오메가3,Female
2021-11-01,21.29118,30,오메가3,Female
2021-11-01,17.62257,40,오메가3,Female
2021-11-01,9.33469,50,오메가3,Female
2021-11-01,2.65331,60,오메가3,Female
2021-12-01,0.15134,10,오메가3,Female
2021-12-01,9.04146,20,오메가3,Female
2021-12-01,22.8488,30,오메가3,Female
2021-12-01,20.55967,40,오메가3,Female
2021-12-01,11.29906,50,오메가3,Female
2021-12-01,3.37379,60,오메가3,Female
2022-01-01,0.18918,10,오메가3,Female
2022-01-01,9.32839,20,오메가3,Female
2022-01-01,23.63235,30,오메가3,Female
2022-01-01,20.75516,40,오메가3,Female
2022-01-01,12.0763,50,오메가3,Female
2022-01-01,4.06274,60,오메가3,Female
2022-02-01,0.38625,10,오메가3,Female
2022-02-01,9.79032,20,오메가3,Female
2022-02-01,24.74854,30,오메가3,Female
2022-02-01,21.85874,40,오메가3,Female
2022-02-01,12.29859,50,오메가3,Female
2022-02-01,4.44111,60,오메가3,Female
2022-03-01,0.32792,10,오메가3,Female
2022-03-01,11.11461,20,오메가3,Female
2022-03-01,27.95522,30,오메가3,Female
2022-03-01,23.56455,40,오메가3,Female
2022-03-01,13.93031,50,오메가3,Female
2022-03-01,4.44584,60,오메가3,Female
2022-04-01,0.26012,10,오메가3,Female
2022-04-01,9.71937,20,오메가3,Female
2022-04-01,22.4326,30,오메가3,Female
2022-04-01,19.40564,40,오메가3,Female
2022-04-01,11.10988,50,오메가3,Female
2022-04-01,3.16411,60,오메가3,Female
2022-05-01,0.23648,10,오메가3,Female
2022-05-01,11.64433,20,오메가3,Female
2022-05-01,24.14157,30,오메가3,Female
2022-05-01,21.1556,40,오메가3,Female
2022-05-01,12.18666,50,오메가3,Female
2022-05-01,3.81838,60,오메가3,Female
2022-06-01,0.13558,10,오메가3,Female
2022-06-01,11.9013,20,오메가3,Female
2022-06-01,22.98912,30,오메가3,Female
2022-06-01,21.56392,40,오메가3,Female
2022-06-01,11.12722,50,오메가3,Female
2022-06-01,3.26186,60,오메가3,Female
2022-07-01,0.18287,10,오메가3,Female
2022-07-01,11.62226,20,오메가3,Female
2022-07-01,22.23395,30,오메가3,Female
2022-07-01,20.47296,40,오메가3,Female
2022-07-01,10.63534,50,오메가3,Female
2022-07-01,3.33911,60,오메가3,Female
2022-08-01,0.25067,10,오메가3,Female
2022-08-01,11.12565,20,오메가3,Female
2022-08-01,25.16001,30,오메가3,Female
2022-08-01,22.5398,40,오메가3,Female
2022-08-01,12.8693,50,오메가3,Female
2022-08-01,3.99968,60,오메가3,Female
2022-09-01,0.2081,10,오메가3,Female
2022-09-01,9.24483,20,오메가3,Female
2022-09-01,20.92858,30,오메가3,Female
2022-09-01,19.43086,40,오메가3,Female
2022-09-01,11.29434,50,오메가3,Female
2022-09-01,3.4337,60,오메가3,Female
2022-10-01,0.25382,10,오메가3,Female
2022-10-01,15.95301,20,오메가3,Female
2022-10-01,38.41242,30,오메가3,Female
2022-10-01,38.39981,40,오메가3,Female
2022-10-01,23.24136,50,오메가3,Female
